text,label,context
Key_Delete_Press Click_Press_right Key_Delete_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_Space_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_Space_Press Click_Press_left Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_left Key_Space_Press Key_Delete_Press Click_Press_right Key_Space_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Click_Press_right Click_Press_right Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_Space_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_AlphaNumeric_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_Space_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_Delete_Press Click_Press_left Click_Press_left Key_AlphaNumeric_Press Key_Delete_Press Click_Press_left Click_Press_right Key_Space_Press Key_WASD_Press Key_Space_Press Click_Press_left Click_Press_right Click_Press_left Click_Press_right Click_Press_left Key_Delete_Press Click_Press_right Key_Delete_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Click_Press_right Click_Press_left Key_Delete_Press Key_AlphaNumeric_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Click_Press_left Key_Space_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Key_Space_Press Key_Delete_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Click_Press_left Key_WASD_Press Click_Press_right Key_Delete_Press Key_Delete_Press Click_Press_right Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_left Key_Space_Press Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_Space_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_Space_Press Key_Space_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_left Click_Press_right Click_Press_left Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_right Click_Press_left Click_Press_left Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Space_Press Click_Press_left Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_Space_Press Click_Press_right Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Click_Press_left Click_Press_right Key_Space_Press Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_left Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Key_Delete_Press Key_AlphaNumeric_Press Click_Press_left Key_Delete_Press Key_AlphaNumeric_Press Click_Press_left Key_Delete_Press Click_Press_right Key_Space_Press Key_Delete_Press Click_Press_left Click_Press_left Key_AlphaNumeric_Press Click_Press_right Click_Press_right Key_Space_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_Delete_Press Click_Press_right Click_Press_right Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Key_Space_Press Click_Press_right Key_Delete_Press Click_Press_right Click_Press_right Key_Delete_Press Click_Press_left Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_left Click_Press_left Click_Press_right Click_Press_right Click_Press_left Key_WASD_Press Click_Press_right Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_Space_Press Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_left Key_Space_Press Key_Space_Press Click_Press_right Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_right Key_Delete_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_Space_Press Click_Press_left Click_Press_left Click_Press_left Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Click_Press_left Click_Press_right Key_Delete_Press Click_Press_right Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_right Click_Press_right Click_Press_left Key_Space_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_Space_Press Click_Press_right Click_Press_right Click_Press_right Click_Press_left Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Click_Press_right Key_Space_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_Space_Press Key_Space_Press Click_Press_right Key_Delete_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Click_Press_left Click_Press_left Key_Space_Press Key_Space_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_AlphaNumeric_Press Key_Delete_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_left Key_WASD_Press Key_Space_Press Click_Press_right Key_WASD_Press Key_Space_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Delete_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Click_Press_left Key_Space_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_Space_Press Key_WASD_Press Click_Press_left Click_Press_left Key_WASD_Press Key_Delete_Press Click_Press_right Key_Space_Press Key_Space_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Click_Press_right Key_Space_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Key_AlphaNumeric_Press Click_Press_right Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Click_Press_right Click_Press_right Key_Space_Press Key_Delete_Press Click_Press_left Click_Press_left Key_WASD_Press Click_Press_left Key_Space_Press Click_Press_left Click_Press_left Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Click_Press_left Click_Press_left Key_Space_Press Click_Press_left Key_Delete_Press Click_Press_left Key_WASD_Press Key_Delete_Press Click_Press_left,Stress,Jogar
Key_Delete_Press Key_AlphaNumeric_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Delete_Press Click_Press_left Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Delete_Press,Fadiga,Ler
Key_Delete_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_Arrow_Press Click_Press_left Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Click_Press_left Key_Arrow_Press Click_Press_left Click_Press_left Key_Space_Press Key_Arrow_Press Key_Space_Press Key_Arrow_Press Key_Arrow_Press Key_Space_Press Click_Press_right Key_Delete_Press Key_Arrow_Press,Fadiga,Ler
Click_Press_left Key_AlphaNumeric_Press Click_Press_right Click_Press_right Click_Press_right Key_WASD_Press Click_Press_right Click_Press_left Click_Press_left Click_Press_left Key_AlphaNumeric_Press Click_Press_right Click_Press_left Key_Space_Press Key_Space_Press Click_Press_left Click_Press_left Click_Press_right Key_WASD_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Space_Press Key_Space_Press Click_Press_right,Fadiga,Lazer
Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_AlphaNumeric_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Click_Press_right Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_right Click_Press_right Key_Space_Press Key_WASD_Press Click_Press_left Click_Press_right Key_Space_Press Click_Press_right Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Click_Press_left Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Space_Press Key_Space_Press Click_Press_left Key_Delete_Press Click_Press_right Click_Press_right Key_WASD_Press Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Click_Press_right Key_Space_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Click_Press_right Click_Press_left Key_Space_Press Key_Space_Press Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Space_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Click_Press_left Click_Press_left Key_Space_Press Click_Press_left Click_Press_left Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Click_Press_left Click_Press_right Key_WASD_Press Key_Delete_Press Click_Press_left Click_Press_right Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_right Key_Space_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_right Key_Delete_Press Key_Delete_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_Delete_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_Space_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_left Key_WASD_Press Key_Space_Press Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Space_Press Click_Press_left Click_Press_left Key_Space_Press Key_WASD_Press Click_Press_left Click_Press_right Key_Space_Press Click_Press_left Click_Press_left Key_Space_Press Key_Space_Press Key_WASD_Press Click_Press_right Key_Space_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Click_Press_right Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_right Key_Delete_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Key_Space_Press Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_left Key_WASD_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press,Fadiga,Jogar
Key_Space_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Click_Press_left Key_WASD_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Click_Press_right Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Space_Press Key_AlphaNumeric_Press Key_Arrow_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_WASD_Press Key_Delete_Press Click_Press_right Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Arrow_Press Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press,Fadiga,Trabalhar
Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Space_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_AlphaNumeric_Press Key_Arrow_Press Key_Delete_Press Key_AlphaNumeric_Press Click_Press_right Key_AlphaNumeric_Press Key_Delete_Press Click_Press_left Key_Arrow_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Key_Space_Press Key_Space_Press Key_Delete_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_WASD_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Arrow_Press Key_Delete_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Arrow_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_Space_Press Key_Space_Press Key_WASD_Press Key_AlphaNumeric_Press Key_Space_Press Key_AlphaNumeric_Press Key_Delete_Press Key_Space_Press Key_Space_Press Key_Delete_Press Key_Delete_Press,Fadiga,Trabalhar
Click_Press_left Key_Delete_Press Click_Press_right Key_Arrow_Press Click_Press_right Click_Press_left Click_Press_right Key_Delete_Press Key_Arrow_Press Key_Space_Press Key_Space_Press Key_Delete_Press Key_Space_Press Key_Arrow_Press Key_Arrow_Press Click_Press_right Key_Arrow_Press Key_AlphaNumeric_Press Click_Press_right Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Space_Press Key_Delete_Press Key_Arrow_Press Key_Delete_Press Click_Press_right Key_Arrow_Press Click_Press_right Key_AlphaNumeric_Press Key_Delete_Press,Stress,Ler
Key_Arrow_Press Key_Arrow_Press Key_Delete_Press Key_Delete_Press Key_Delete_Press Key_Arrow_Press Key_Space_Press Key_Space_Press Key_Arrow_Press Key_Arrow_Press Key_Delete_Press Click_Press_left Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Click_Press_right Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_Arrow_Press Key_AlphaNumeric_Press Key_Arrow_Press Key_Space_Press Key_Arrow_Press Key_Arrow_Press Click_Press_left Click_Press_left Key_Arrow_Press,Stress,Ler
Click_Press_left Click_Press_left Click_Press_left Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_right Key_AlphaNumeric_Press Key_WASD_Press Key_WASD_Press Key_AlphaNumeric_Press Click_Press_left Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Click_Press_left Click_Press_right Key_WASD_Press Click_Press_right Key_WASD_Press Key_Space_Press Click_Press_left Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_AlphaNumeric_Press Click_Press_right Click_Press_right Key_Space_Press Click_Press_left Key_Space_Press Click_Press_left Key_Delete_Press Key_WASD_Press Key_AlphaNumeric_Press Key_Space_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_left Key_Delete_Press Key_WASD_Press Key_AlphaNumeric_Press Key_WASD_Press Click_Press_left Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Delete_Press Click_Press_right Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_right Key_WASD_Press Click_Press_left Key_Delete_Press Click_Press_right Click_Press_left Key_Space_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Click_Press_right Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_left Key_Delete_Press Key_Delete_Press Click_Press_left Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_Space_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Key_Space_Press Key_WASD_Press Click_Press_left Key_Delete_Press Key_Space_Press Key_AlphaNumeric_Press Key_AlphaNumeric_Press Key_Space_Press Key_Delete_Press Click_Press_right Key_Space_Press Click_Press_right Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Key_WASD_Press Click_Press_right Key_WASD_Press Key_Space_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Key_Space_Press Click_Press_right Click_Press_right Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Key_WASD_Press Key_WASD_Press Key_Delete_Press Key_WASD_Press Key_WASD_Press Click_Press_right Click_Press_left Key_Delete_Press Key_Space_Press Key_Space_Press Key_AlphaNumeric_Press Click_Press_right Click_Press_left Key_WASD_Press Key_WASD_Press Key_WASD_Press Key_WASD_Press Click_Press_left Click_Press_right Key_WASD_Press Key_Delete_Press Key_WASD_Press,Fadiga,Jogar
